year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,4,PT,Piedmont Airlines,JFK,"New York, NY: John F. Kennedy International",30.00,5.00,1.14,1.00,0.75,0.00,2.11,4.00,0.00,270.00,25.00,95.00,38.00,0.00,112.00
2019,4,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",200.00,41.00,10.05,0.06,18.26,0.00,12.63,11.00,0.00,3250.00,1080.00,6.00,1164.00,0.00,1000.00
2019,3,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",292.00,43.00,13.89,2.99,18.05,0.00,8.07,5.00,0.00,2336.00,953.00,226.00,613.00,0.00,544.00
2019,3,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1878.00,268.00,54.78,14.89,81.26,0.96,116.11,28.00,2.00,22301.00,5321.00,1558.00,4579.00,44.00,10799.00
2019,3,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1510.00,247.00,109.28,2.94,53.39,0.00,81.40,32.00,7.00,23166.00,11460.00,317.00,1976.00,0.00,9413.00
2019,3,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",434.00,80.00,24.31,0.00,47.57,0.47,7.64,6.00,0.00,3136.00,1238.00,0.00,1499.00,9.00,390.00
2019,3,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3481.00,679.00,242.71,1.14,118.89,3.76,312.50,27.00,7.00,45678.00,17198.00,53.00,4688.00,103.00,23636.00
2019,3,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2804.00,364.00,128.88,7.12,99.13,0.00,128.88,3.00,2.00,27510.00,12508.00,730.00,3895.00,0.00,10377.00
2019,3,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.00,8.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,259.00,227.00,0.00,0.00,0.00,32.00
2019,3,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",507.00,79.00,14.80,0.85,23.59,0.00,39.77,5.00,1.00,5283.00,1296.00,72.00,721.00,0.00,3194.00
2019,3,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",61.00,12.00,4.60,0.00,1.24,0.00,6.15,1.00,0.00,929.00,289.00,0.00,80.00,0.00,560.00
2019,3,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",216.00,33.00,8.34,1.83,10.45,0.00,12.38,3.00,0.00,1895.00,546.00,267.00,422.00,0.00,660.00
2019,3,PT,Piedmont Airlines,JFK,"New York, NY: John F. Kennedy International",31.00,2.00,0.56,0.00,0.15,0.00,1.29,1.00,0.00,319.00,90.00,0.00,23.00,0.00,206.00
2019,2,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1431.00,211.00,44.87,4.67,67.22,0.00,94.24,100.00,2.00,15361.00,3814.00,967.00,3414.00,0.00,7166.00
2019,2,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1403.00,231.00,84.43,5.46,64.71,2.26,74.13,28.00,2.00,14965.00,5201.00,585.00,2930.00,45.00,6204.00
2019,2,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",392.00,87.00,20.53,3.43,37.81,0.00,25.24,9.00,0.00,6155.00,1627.00,727.00,1892.00,0.00,1909.00
2019,2,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3089.00,790.00,239.25,8.09,161.22,6.25,375.20,38.00,7.00,70437.00,23029.00,1910.00,12145.00,215.00,33138.00
2019,2,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2270.00,296.00,79.16,15.02,104.19,1.97,95.66,15.00,4.00,25861.00,8768.00,3139.00,5929.00,164.00,7861.00
2019,2,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",28.00,7.00,6.43,0.00,0.00,0.00,0.57,0.00,0.00,334.00,322.00,0.00,0.00,0.00,12.00
2019,2,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",457.00,109.00,21.90,0.46,29.08,0.00,57.56,25.00,2.00,7226.00,2003.00,20.00,1814.00,0.00,3389.00
2019,2,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",50.00,8.00,0.77,0.85,3.50,0.00,2.89,3.00,0.00,829.00,28.00,187.00,289.00,0.00,325.00
2019,2,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",298.00,47.00,10.76,3.89,14.35,0.00,18.00,18.00,0.00,3705.00,1042.00,263.00,773.00,0.00,1627.00
2019,2,PT,Piedmont Airlines,JFK,"New York, NY: John F. Kennedy International",28.00,7.00,1.94,1.21,2.22,0.00,1.64,3.00,0.00,486.00,130.00,80.00,118.00,0.00,158.00
2019,2,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",233.00,32.00,9.61,1.37,13.06,0.00,7.95,11.00,0.00,1895.00,846.00,105.00,493.00,0.00,451.00
2019,1,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",440.00,84.00,21.10,0.79,42.89,0.82,18.41,14.00,1.00,4791.00,1255.00,77.00,1674.00,32.00,1753.00
2019,1,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3316.00,824.00,230.69,5.01,209.94,8.98,369.37,115.00,10.00,63447.00,19899.00,812.00,10293.00,539.00,31904.00
2019,1,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2530.00,368.00,110.69,11.35,144.32,0.00,101.64,0.00,2.00,26180.00,8800.00,1510.00,8804.00,0.00,7066.00
2019,1,HA,Hawaiian Airlines Network,JFK,"New York, NY: John F. Kennedy International",31.00,10.00,7.00,0.00,0.00,2.00,1.00,0.00,1.00,366.00,277.00,0.00,0.00,66.00,23.00
2019,1,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",496.00,136.00,26.10,1.27,40.55,0.16,67.92,23.00,2.00,10428.00,3018.00,132.00,2622.00,4.00,4652.00
2019,1,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",72.00,8.00,1.18,0.25,2.70,0.00,3.87,3.00,0.00,737.00,118.00,27.00,179.00,0.00,413.00
2019,1,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",323.00,78.00,17.06,10.57,32.86,0.00,17.50,13.00,0.00,7962.00,2705.00,917.00,2086.00,0.00,2254.00
2019,1,PT,Piedmont Airlines,JFK,"New York, NY: John F. Kennedy International",31.00,5.00,1.18,1.00,1.11,0.00,1.72,2.00,0.00,198.00,43.00,42.00,48.00,0.00,65.00
2019,1,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1512.00,330.00,51.53,11.15,132.69,0.00,134.63,30.00,0.00,26900.00,5213.00,1105.00,8809.00,0.00,11773.00
2019,1,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1474.00,257.00,81.62,6.02,97.13,0.26,71.97,13.00,4.00,17713.00,5529.00,623.00,4452.00,5.00,7104.00
2019,1,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",289.00,59.00,13.66,2.90,26.57,0.91,14.95,7.00,0.00,4773.00,1465.00,380.00,1482.00,134.00,1312.00
